"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.3644029458153e-211,2.33782033129058,0.574,0.149,4.99385122197857e-207,"0","AKIRIN2"
4.1170234912628e-211,2.15712988099162,0.555,0.129,1.5068717680371e-206,"0","PIK3AP1"
1.07130546901018e-210,1.98087683620459,0.765,0.304,3.92108514712417e-206,"0","AC022217.3"
1.48196232374419e-210,2.04059982886978,0.621,0.171,5.42413030113612e-206,"0","CYB5R4"
1.72152523056014e-210,2.75344209014611,0.442,0.079,6.30095449637318e-206,"0","TENT5A"
3.38433633869169e-210,5.68163608655372,0.254,0.014,1.23870094332455e-205,"0","IL1B"
9.59907560701855e-210,2.17809779622829,0.57,0.142,3.51335766292486e-205,"0","ASAH1"
2.50368452372501e-209,1.68243262347539,0.863,0.428,9.1637357252859e-205,"0","AHNAK"
4.02830221119915e-207,4.212933058743,0.271,0.019,1.474398892321e-202,"0","ZNF804A"
6.17998507677889e-207,2.08900788156464,0.496,0.102,2.26193633795184e-202,"0","MPEG1"
1.36047008973398e-206,3.68794210007326,0.299,0.027,4.97945657543533e-202,"0","PFKFB4"
8.20072550592568e-206,2.53151768920374,0.457,0.087,3.00154754242386e-201,"0","P2RX7"
9.84504452990735e-206,1.63651764640358,0.786,0.295,3.60338474839139e-201,"0","JAZF1"
3.0879224642606e-205,3.26697787772383,0.398,0.064,1.13021050114402e-200,"0","YBX3"
3.53510089661255e-205,2.14373129940366,0.845,0.501,1.29388227916916e-200,"0","S100A8"
3.05567501426274e-204,1.56428346071387,0.93,0.567,1.11840761197031e-199,"0","IRF1"
3.98736915120604e-203,3.48135742484443,0.318,0.034,1.45941698303292e-198,"0","NPL"
4.66665706574067e-203,2.39188652627794,0.488,0.104,1.70804315263174e-198,"0","ATP6V1B2"
8.71191136784757e-203,1.38745638344534,0.948,0.597,3.18864667974589e-198,"0","KLF6"
3.07793989336082e-202,3.07619636767446,0.356,0.047,1.12655678036899e-197,"0","RGS18"
7.43589455887305e-202,1.77143302870981,0.702,0.235,2.72161176749312e-197,"0","GSAP"
3.16251354559964e-201,2.97302504823504,0.377,0.055,1.15751158282492e-196,"0","KIAA0513"
7.10081877412462e-200,2.46503221541499,0.491,0.108,2.59897067951735e-195,"0","SLC49A4"
1.31724562063245e-198,1.93074803846425,0.695,0.243,4.82125069607682e-194,"0","STAT2"
1.48532277989553e-198,2.59938786409734,0.38,0.056,5.43642990669563e-194,"0","TGFBI"
2.10087357725216e-198,2.1407763572277,0.562,0.146,7.68940738010064e-194,"0","FKBP15"
5.070813337903e-198,2.23925545842974,0.553,0.143,1.85596838980588e-193,"0","SLC25A37"
2.49944134565125e-197,2.91890717036559,0.403,0.069,9.14820526921815e-193,"0","FAR2"
6.55723733003989e-196,2.97775077934039,0.368,0.055,2.4000144351679e-191,"0","GNB4"
9.43073653459949e-196,3.28194278955964,0.336,0.043,3.45174387902876e-191,"0","AC006160.1"
1.08100805486543e-195,2.64235226723963,0.398,0.066,3.95659758161297e-191,"0","CORO1C"
3.48336037197727e-195,3.35653696530327,0.303,0.031,1.2749447297474e-190,"0","TRPM2"
1.27172706525576e-194,1.50930821731742,0.903,0.505,4.6546482315426e-190,"0","RNF149"
5.87523874450117e-194,1.67575731932286,0.721,0.254,2.15039613287487e-189,"0","PRKCE"
2.86803525715912e-193,3.99416428932507,0.26,0.019,1.04972958447281e-188,"0","IGF2BP2"
8.57770744580816e-193,4.05537294321524,0.262,0.02,3.13952670224024e-188,"0","JDP2"
1.64584684328318e-192,3.95965614069778,0.256,0.018,6.02396403110077e-188,"0","NOD2"
2.26971261742285e-192,1.73493701751167,0.706,0.256,8.30737515102938e-188,"0","TNFRSF1B"
5.60347200864345e-192,1.80049580684822,0.653,0.204,2.05092678988359e-187,"0","DENND5A"
7.23213609783463e-192,2.15560033289792,0.525,0.13,2.64703413316845e-187,"0","RASSF2"
1.49663864414387e-190,1.90360998574078,0.655,0.213,5.47784710143096e-186,"0","MTMR3"
5.97588737013208e-190,1.68184790255549,0.803,0.363,2.18723453634204e-185,"0","PHF21A"
8.13994515802715e-190,1.32602983682606,0.932,0.609,2.97930132728952e-185,"0","USP3"
2.43106378239478e-189,2.69159493602288,0.492,0.119,8.89793654994313e-185,"0","IRS2"
2.77325950984517e-189,1.76328879812099,0.716,0.272,1.01504071319843e-184,"0","H2AFY"
3.74311184268299e-189,3.87283542250272,0.266,0.022,1.3700163655404e-184,"0","DOK3"
1.83113370316628e-188,2.09319697530715,0.564,0.157,6.70213246695891e-184,"0","AP1S2"
3.38287567141893e-188,2.2159368831956,0.448,0.088,1.23816632449604e-183,"0","ITGAM"
5.75284823408779e-188,1.68876371159043,0.674,0.22,2.10559998215847e-183,"0","PECAM1"
1.0976211197946e-187,1.91604844830484,0.59,0.169,4.01740306056022e-183,"0","FGL2"
6.21155902533662e-187,1.50733902985111,0.855,0.456,2.27349271886346e-182,"0","USP25"
3.30628548496415e-185,1.90821696618076,0.56,0.15,1.21013355035173e-180,"0","GRN"
9.89501104593291e-185,3.41675420294959,0.296,0.032,3.62167299292191e-180,"0","ALDH2"
1.14284674837392e-184,1.71078461643277,0.659,0.215,4.18293338372338e-180,"0","KCNQ1"
3.62566891430123e-184,1.97589541662487,0.618,0.197,1.32703107932339e-179,"0","LRRC8D"
5.61036736063629e-184,1.80058595290134,0.639,0.206,2.05345055766649e-179,"0","UBE2W"
9.94547213973327e-184,2.23267519837382,0.418,0.078,3.64014225786378e-179,"0","LAT2"
1.3635591552037e-183,1.74414108412079,0.69,0.241,4.99076286396105e-179,"0","MIS18BP1"
4.3106313713608e-183,1.49828375006808,0.855,0.433,1.57773418823177e-178,"0","WSB1"
5.50025899113905e-183,3.19393179165704,0.285,0.029,2.0131497933468e-178,"0","CD93"
6.12451506383049e-183,1.83660108794429,0.669,0.233,2.2416337585126e-178,"0","CAPZA2"
1.70593402045623e-182,1.97359641007597,0.566,0.158,6.24388910827186e-178,"0","IFNGR2"
8.08475565301383e-182,2.49053992305772,0.419,0.082,2.95910141655959e-177,"0","LACTB"
1.96958148127193e-181,1.66355130622657,0.759,0.314,7.20886517960338e-177,"0","CPQ"
2.93158301568283e-181,2.32952892738674,0.454,0.098,1.07298869957007e-176,"0","NADK"
3.57761293173039e-181,2.58190455553904,0.404,0.075,1.30944210914264e-176,"0","NACC2"
2.46751966465327e-180,1.68782430828218,0.753,0.312,9.03136872459742e-176,"0","RAB1A"
6.55540978787216e-180,2.25497907263628,0.483,0.112,2.39934553645909e-175,"0","LIMK2"
6.95474216995383e-180,1.41139871522817,0.867,0.47,2.5455051816248e-175,"0","GRB2"
1.09234423317242e-179,1.33186658187973,0.895,0.505,3.99808912783439e-175,"0","IQGAP1"
2.04489311906433e-179,2.95958753892897,0.317,0.041,7.48451330508736e-175,"0","SLC7A7"
5.64575188343802e-179,3.48010570434374,0.288,0.032,2.06640164685715e-174,"0","SGK1"
7.8671347963493e-179,2.04536053575165,0.559,0.16,2.87945000681181e-174,"0","RUFY3"
2.39544354984388e-178,2.87363555795686,0.33,0.046,8.7675629367836e-174,"0","MOB3B"
3.12478577792459e-178,1.79861688158478,0.664,0.231,1.14370284257818e-173,"0","SUSD6"
3.60469808776917e-177,2.31380130690089,0.424,0.084,1.31935554710439e-172,"0","CTSZ"
4.00619388556292e-176,2.11653611779407,0.496,0.124,1.46630702405488e-171,"0","DAPP1"
6.59313376076259e-176,1.55689061035963,0.79,0.362,2.41315288777672e-171,"0","TANK"
1.99873383416775e-175,2.18690357140432,0.505,0.129,7.3155657064374e-171,"0","HRH2"
9.06215356540838e-175,1.74585378531785,0.775,0.361,3.31683882647512e-170,"0","HIF1A"
2.62614699789557e-174,2.19487336384683,0.492,0.122,9.61196062699759e-170,"0","GPD2"
3.07564466645344e-173,2.05299846653144,0.515,0.135,1.12571670436862e-168,"0","ITPK1"
1.97440997705603e-172,2.11489387271779,0.554,0.165,7.22653795702276e-168,"0","NABP1"
2.11756778105279e-172,1.64027099455442,0.695,0.265,7.75050983543131e-168,"0","WASHC4"
4.2315018681562e-172,2.08805176970981,0.539,0.151,1.54877199876385e-167,"0","TRIM25"
7.47616883387605e-172,3.01736590844883,0.3,0.037,2.73635255488697e-167,"0","P2RY13"
8.30389233829597e-172,1.8998732547987,0.652,0.236,3.03930763473971e-167,"0","NR4A2"
2.2909808455565e-169,2.19799537270222,0.514,0.145,8.38521899282134e-165,"0","IFI44"
3.51254233875743e-169,3.5721918567296,0.251,0.023,1.28562562140861e-164,"0","AC020656.1"
4.1095001474806e-169,1.73267574965621,0.658,0.233,1.50411814897937e-164,"0","PSEN1"
4.2905432532439e-169,1.6683319427237,0.689,0.259,1.5703817361198e-164,"0","SLC39A11"
5.38699764381869e-169,1.37882880494941,0.868,0.487,1.97169500761408e-164,"0","FBXW7"
9.40779173369876e-169,1.75027556728788,0.686,0.268,3.44334585245108e-164,"0","RIC1"
1.39300230026497e-168,2.11230974337102,0.427,0.091,5.09852771919983e-164,"0","LY86"
1.88797218016286e-168,3.48459846464739,0.258,0.025,6.91016697661407e-164,"0","CTIF"
1.20619597740511e-167,2.02038611050611,0.496,0.127,4.41479789690045e-163,"0","C20orf194"
1.41782203295457e-167,2.69508892638418,0.317,0.046,5.18937042281702e-163,"0","RELT"
2.57603912984815e-167,1.96685284331343,0.57,0.174,9.4285608191572e-163,"0","LINC00910"
3.88295819421554e-167,1.89014951510237,0.57,0.172,1.42120152866483e-162,"0","GLIPR2"
2.16278723076854e-166,2.38906693082012,0.408,0.085,7.91601754333594e-162,"0","PRKCD"
2.1737063127658e-166,1.28525885818366,0.909,0.568,7.95598247535412e-162,"0","CCNL1"
8.38531880729383e-166,1.88762187697923,0.576,0.179,3.06911053665762e-161,"0","LPGAT1"
8.48990148213177e-165,1.91186858932273,0.587,0.193,3.10738884147505e-160,"0","LRRFIP2"
3.15861241157117e-164,1.52047520514465,0.715,0.284,1.15608372875917e-159,"0","FNIP1"
4.03927512470967e-163,2.1488238520236,0.502,0.141,1.47841508839499e-158,"0","ETF1"
8.11763456917441e-163,2.48732771229501,0.382,0.075,2.97113542866353e-158,"0","NBPF14"
1.22793241688118e-162,1.1502119904587,0.918,0.567,4.4943554390268e-158,"0","STAT1"
5.85163758442314e-162,2.32670508957197,0.422,0.094,2.14175787227471e-157,"0","SRGAP2C"
1.54983079989543e-161,2.39478340375556,0.413,0.09,5.67253571069726e-157,"0","TNFRSF10B"
1.03496746501441e-159,3.26365003576503,0.284,0.038,3.78808441869925e-155,"0","CXorf21"
1.63472965684505e-159,1.99330325475797,0.49,0.13,5.98327401701856e-155,"0","KIF1B"
3.40949474445166e-159,2.28166483513909,0.401,0.086,1.24790917141675e-154,"0","CHSY1"
3.51561107269518e-159,1.58058232043951,0.742,0.319,1.28674880871716e-154,"0","MAPK14"
6.7219708421159e-159,1.13179279378451,0.936,0.602,2.46030854792284e-154,"0","FAM49B"
7.20111731108413e-159,1.51720141213105,0.779,0.374,2.6356809470299e-154,"0","ELF2"
7.40885618450547e-159,3.20842652820227,0.257,0.028,2.71171545209085e-154,"0","SMARCD3"
1.09616139598771e-158,1.39150389537396,0.603,0.194,4.01206032545463e-154,"0","HLA-DQB1"
1.6968454744317e-158,2.7880541026771,0.314,0.049,6.21062412096748e-154,"0","PLXNB2"
3.45659092093237e-158,1.77925392390011,0.576,0.185,1.26514684297046e-153,"0","TRAK1"
5.42547845335008e-158,2.9503030430379,0.282,0.036,1.98577936871066e-153,"0","TTYH3"
5.7278477640402e-158,2.90897390462481,0.318,0.05,2.09644956011636e-153,"0","PLAGL1"
1.5831142945426e-157,1.43548500388424,0.796,0.393,5.79435662945537e-153,"0","TMEM131"
2.58291795339536e-157,1.11319862949113,0.966,0.789,9.45373800122235e-153,"0","UTRN"
4.06487957765709e-157,1.62203764575609,0.733,0.323,1.48778657421827e-152,"0","NFKBIZ"
1.63082333808918e-156,1.50886986775367,0.749,0.325,5.96897649974021e-152,"0","RIN3"
2.96787002030054e-156,2.52665687633143,0.308,0.045,1.0862701061302e-151,"0","MAFB"
3.19193962244681e-156,1.47692860452532,0.738,0.323,1.16828182121176e-151,"0","VSIR"
7.73725899270718e-156,2.00127083980119,0.509,0.147,2.83191416392076e-151,"0","RTN3"
8.6185610159345e-156,2.84497912821818,0.3,0.044,3.15447951744219e-151,"0","P2RX1"
2.12341127332537e-155,1.94391627493711,0.563,0.183,7.77189760149819e-151,"0","NRIP1"
2.17387903639407e-155,1.61529905776408,0.714,0.307,7.95661466110594e-151,"0","MAP3K3"
2.65207406902389e-155,2.40060934370684,0.359,0.067,9.70685630003435e-151,"0","ATP10D"
6.3258824248291e-155,1.32176579251071,0.712,0.276,2.3153362263117e-150,"0","VAV3"
4.45328180696263e-154,1.79281518192961,0.632,0.231,1.62994567416639e-149,"0","AC009093.2"
4.7976634122116e-154,1.39822642999418,0.835,0.47,1.75599278550357e-149,"0","CCNY"
1.0840119327431e-153,1.93178728934986,0.488,0.132,3.96759207503302e-149,"0","ARAP1"
2.18553581645398e-153,1.39750777109203,0.812,0.41,7.99927964180322e-149,"0","MAP3K5"
3.47414489585446e-153,2.23053954543355,0.392,0.085,1.27157177333169e-148,"0","MBOAT1"
4.25817771450091e-153,2.1580926811606,0.385,0.08,1.55853562528448e-148,"0","ARID3A"
4.58303193435722e-153,2.72001162379913,0.307,0.048,1.67743551829409e-148,"0","INSL6"
2.89696627926653e-151,1.64920429687112,0.675,0.272,1.06031862787434e-146,"0","CSGALNACT2"
3.17842177171529e-151,1.98172495783991,0.458,0.118,1.16333415266551e-146,"0","ST6GALNAC3"
4.16774607400168e-151,1.70249614425706,0.6,0.208,1.52543674054535e-146,"0","TMEM154"
1.13198126561833e-150,1.68802864470061,0.623,0.226,4.14316463028966e-146,"0","ADAM17"
1.37363826741696e-150,1.79694160951165,0.532,0.161,5.02765342257281e-146,"0","SH2B3"
1.67493763369865e-150,1.50926712360889,0.749,0.337,6.13043923310044e-146,"0","IQSEC1"
6.07692177940225e-150,2.41848243190647,0.365,0.074,2.22421414047902e-145,"0","KIAA1958"
8.50694025878901e-150,2.09352805627706,0.428,0.105,3.11362520411936e-145,"0","PIGX"
1.78170446985177e-149,1.4873240185387,0.578,0.185,6.52121653010447e-145,"0","STX7"
1.3302645892766e-148,2.16999785129765,0.432,0.107,4.86890142321129e-144,"0","AL691403.1"
1.92347377057796e-147,3.05883963937735,0.256,0.032,7.04010634769238e-143,"0","FES"
3.14690335671332e-147,1.79807004718828,0.355,0.068,1.15179809759064e-142,"0","CDK14"
2.99833611445832e-146,1.96676756656463,0.397,0.088,1.09742100125289e-141,"0","IGSF6"
3.09171140537518e-146,1.42161945588897,0.745,0.338,1.13159729148137e-141,"0","EIF4G3"
7.60083238061072e-146,1.08008320417941,0.931,0.649,2.78198065962733e-141,"0","KMT2C"
6.13264013300989e-145,2.47505268973352,0.342,0.066,2.24460761508295e-140,"0","SMCO4"
1.59214903198069e-144,2.6183555916914,0.32,0.057,5.82742467195253e-140,"0","SETD7"
1.74793427418715e-144,1.48473681292632,0.712,0.306,6.39761423695237e-140,"0","TMEM165"
2.20350333684131e-144,2.33810945426913,0.376,0.083,8.06504256317289e-140,"0","FOSL2"
2.76957540257801e-144,1.13835629294877,0.684,0.281,1.01369229309758e-139,"0","CST3"
3.48995616628832e-144,1.30618145309021,0.794,0.383,1.27735885642319e-139,"0","RB1"
5.75395472693921e-144,1.91610534653916,0.653,0.273,2.10600496960702e-139,"0","SOD2"
5.96875357416165e-144,2.02535000765106,0.355,0.069,2.1846234956789e-139,"0","SCIMP"
9.62099264335925e-144,2.90041666699845,0.277,0.04,3.52137951739592e-139,"0","ETS2"
1.07612733438311e-143,1.08205976927673,0.647,0.23,3.93873365657563e-139,"0","HLA-DRB1"
2.02307075057127e-143,2.26149402473818,0.39,0.089,7.40464125416589e-139,"0","MFSD1"
4.1539074855103e-143,1.72581956675663,0.563,0.192,1.52037167877163e-138,"0","VRK2"
4.19615517766596e-143,1.51406142785982,0.702,0.303,1.53583475657752e-138,"0","SUMF1"
7.22934290562995e-143,1.46354259579242,0.702,0.297,2.64601179688962e-138,"0","RBPJ"
1.49509268717427e-142,1.5014599227068,0.71,0.322,5.47218874432655e-138,"0","CUL1"
1.59174003058496e-142,2.02011285551956,0.436,0.113,5.82592768594401e-138,"0","ATP6V1A"
1.83404018628806e-142,2.20446681065277,0.367,0.078,6.71277048583294e-138,"0","GCA"
3.64649054860669e-142,1.69538257457272,0.327,0.057,1.33465200569553e-137,"0","MS4A7"
2.78090501953768e-141,2.34278271595283,0.387,0.09,1.01783904620098e-136,"0","CAMKK2"
4.36414893431381e-141,1.18543466770974,0.882,0.537,1.5973221514482e-136,"0","NCOA2"
4.59068811416379e-141,2.885571967622,0.288,0.046,1.68023775666509e-136,"0","FRMD3"
4.61278663436611e-141,1.26326469290418,0.819,0.424,1.68832603604434e-136,"0","MYO9B"
8.32043951108785e-140,1.52982973655695,0.689,0.296,3.04536406545326e-135,"0","AGFG1"
1.1163091820118e-139,2.25686517098038,0.39,0.092,4.08580323708139e-135,"0","RCBTB2"
1.18439830095657e-139,1.82831135493591,0.496,0.149,4.33501622133113e-135,"0","IFNGR1"
2.5189784971654e-139,2.77840869348383,0.305,0.053,9.21971319747507e-135,"0","RHOB"
7.68493108633304e-139,1.84982296616339,0.473,0.136,2.81276162690876e-134,"0","SNX27"
9.98308598340382e-139,0.599946101583847,0.997,0.982,3.65390930078563e-134,"0","PTPRC"
1.16239240458974e-138,1.4686898341968,0.694,0.292,4.2544724400389e-134,"0","TUT7"
2.31923033946048e-138,1.78851266052539,0.477,0.138,8.4886149654593e-134,"0","RHBDF2"
3.34207353879876e-138,2.85922300031972,0.289,0.048,1.22323233593574e-133,"0","PPARGC1B"
6.73699795688475e-138,1.4167443173413,0.705,0.307,2.46580862219939e-133,"0","CERT1"
3.11646819997936e-137,1.56786376731606,0.644,0.259,1.14065852587444e-132,"0","TNFSF10"
4.62331450424041e-137,1.84280190151009,0.484,0.146,1.69217934169703e-132,"0","NAGK"
5.26927636729792e-137,1.20897309750693,0.82,0.428,1.92860784319471e-132,"0","UVRAG"
9.00899501361181e-137,1.54030973663037,0.597,0.216,3.29738226493206e-132,"0","LCORL"
1.38728457854742e-136,1.38491153699542,0.755,0.369,5.07760028594142e-132,"0","XAF1"
2.13776242106493e-136,1.68986493186926,0.682,0.311,7.82442423733976e-132,"0","CTNNB1"
2.51355742345598e-136,2.04944735916226,0.431,0.114,9.19987152559122e-132,"0","APAF1"
2.8009881852837e-136,1.52465081396454,0.636,0.247,1.02518968569569e-131,"0","AGPAT3"
4.13776089895e-136,1.21800994734082,0.893,0.587,1.51446186662469e-131,"0","CHST11"
5.79139971714741e-136,1.26801777460665,0.819,0.45,2.11971021047312e-131,"0","CHD1"
7.64249977716633e-135,2.56815245024776,0.28,0.045,2.79723134344065e-130,"0","KCTD12"
5.13850550257725e-134,1.8837164927488,0.438,0.118,1.8807443989983e-129,"0","CPEB3"
7.94617590267446e-134,2.11772207097898,0.374,0.087,2.90837984213788e-129,"0","GRAMD1B"
9.36133178486359e-134,1.78412123163236,0.498,0.155,3.42634104657792e-129,"0","UBE2J1"
1.48196768294173e-133,2.59149832139341,0.256,0.036,5.42414991633501e-129,"0","OSBPL1A"
4.30184977345637e-133,1.56350909289228,0.603,0.226,1.57452003558277e-128,"0","ZNF106"
5.29101239460592e-131,1.81919440008072,0.436,0.118,1.93656344654971e-126,"0","SH3BP2"
6.22682345046866e-131,2.26612106097909,0.352,0.078,2.27907965110603e-126,"0","CTNND1"
2.29497645514572e-130,1.51465076512629,0.58,0.211,8.39984332347885e-126,"0","RPS6KC1"
4.24639766835793e-130,1.72415539192929,0.565,0.207,1.55422401059569e-125,"0","ATP1B3"
6.05945476952115e-130,1.73417372043602,0.689,0.329,2.21782104019244e-125,"0","MX2"
7.86415822243387e-130,2.15716894483928,0.399,0.104,2.87836055099302e-125,"0","MLKL"
5.64332724172618e-129,1.33145197895414,0.73,0.345,2.0655142037442e-124,"0","RAB10"
1.46886877341183e-128,1.08233497862101,0.89,0.573,5.37620659756465e-124,"0","PIAS1"
1.6626089766977e-128,2.3874309144485,0.264,0.041,6.08531511561124e-124,"0","LMO2"
4.59534085762704e-128,2.48948100747163,0.306,0.059,1.68194070730007e-123,"0","RP2"
4.76541251320643e-128,1.35194179863593,0.755,0.376,1.74418863395868e-123,"0","HDAC4"
9.93543153442899e-128,1.7800728403383,0.511,0.173,3.63646729591635e-123,"0","WDFY1"
1.64318376849273e-127,1.35761448775124,0.746,0.374,6.01421691106023e-123,"0","NEDD9"
2.14093991243416e-127,0.487038294704233,0.984,0.994,7.83605417350026e-123,"0","MT-ND1"
4.9937798473534e-127,1.80724087895224,0.49,0.159,1.82777336192982e-122,"0","PDLIM5"
1.00079361822768e-126,1.26569795565246,0.808,0.459,3.66300472207512e-122,"0","ITPR2"
1.00498054148761e-126,2.57568341446972,0.25,0.037,3.67832927989879e-122,"0","AL390774.2"
1.86649724232126e-126,1.91066283990221,0.37,0.088,6.83156655662006e-122,"0","HLA-DMB"
3.4861876037001e-126,2.18748931197544,0.359,0.084,1.27597952483027e-121,"0","BCL2A1"
1.66453354292596e-125,2.03000772840831,0.352,0.079,6.09235922046331e-121,"0","CFP"
2.25923830694169e-125,1.51376261038972,0.669,0.297,8.26903812723726e-121,"0","FOXN2"
4.11739808478675e-125,1.6095700134511,0.548,0.194,1.5070088730128e-120,"0","UBAP1"
9.75076595395449e-125,1.82150532620861,0.438,0.126,3.56887784680688e-120,"0","OSBPL11"
2.11051192481823e-124,1.96485015054141,0.337,0.072,7.7246846960272e-120,"0","CD68"
3.52327739581622e-124,2.2601291478031,0.342,0.078,1.28955475964269e-119,"0","AC008569.1"
5.09321171093009e-124,1.54867620102994,0.551,0.197,1.86416641831752e-119,"0","ENTPD1-AS1"
9.17842826320133e-124,1.93958176106807,0.275,0.046,3.35939652861432e-119,"0","CSF1R"
1.26766625012816e-123,1.40488050070859,0.714,0.348,4.63978524209408e-119,"0","ZDHHC20"
1.50255647573076e-123,1.1012795458015,0.871,0.525,5.49950695682216e-119,"0","NCOA1"
1.5054190667625e-123,1.70135505603292,0.529,0.189,5.50998432625742e-119,"0","CDK19"
2.54172475624035e-123,2.81486712468749,0.271,0.047,9.30296678031529e-119,"0","AL512603.2"
5.51363746125701e-123,2.26367696162208,0.323,0.069,2.01804644719468e-118,"0","CDH23"
2.00362949375319e-122,2.35372039187965,0.311,0.065,7.33348431008604e-118,"0","PGD"
2.05472983943974e-122,2.08792837215004,0.366,0.09,7.5205166853334e-118,"0","STK38L"
2.22706911358019e-122,1.75217768009882,0.452,0.137,8.15129566261485e-118,"0","MCU"
2.85440327547096e-122,1.40278172815301,0.341,0.073,1.04474014285513e-117,"0","CFD"
5.17246797863448e-122,1.80575484020755,0.453,0.137,1.89317500486001e-117,"0","CPEB4"
5.19620125384198e-122,1.22750541981262,0.8,0.449,1.9018616209187e-117,"0","PKN2"
5.82777100177618e-122,1.31155517932513,0.764,0.407,2.1330224643601e-117,"0","GBP2"
3.73350235839308e-121,2.02903625615799,0.41,0.118,1.36649919819545e-116,"0","XRCC4"
7.85753910012401e-121,1.41354240342686,0.599,0.236,2.87593788603639e-116,"0","ANTXR2"
1.19686537405553e-120,0.896680765029667,0.976,0.845,4.38064695558064e-116,"0","RNF213"
1.38691746934549e-120,2.22052169975241,0.329,0.073,5.07625662955142e-116,"0","PPM1F"
1.43346894634111e-120,1.65122978701484,0.504,0.17,5.2466396905031e-116,"0","ARL8B"
1.43659258159252e-120,2.22778846391875,0.333,0.076,5.25807250788678e-116,"0","MBOAT7"
7.5044817838306e-120,1.69983382540227,0.555,0.215,2.74671537769984e-115,"0","FBXO34"
1.07854008345472e-119,2.08323022035345,0.384,0.103,3.94756455945262e-115,"0","ARSB"
7.93414024029621e-119,1.43534614651688,0.63,0.268,2.90397466935082e-114,"0","RREB1"
8.01961210804409e-119,1.91030882823571,0.401,0.111,2.93525822766522e-114,"0","CPD"
1.73366296223169e-118,1.38522781179544,0.611,0.247,6.3453798080642e-114,"0","WWP2"
3.31206721820096e-118,1.55026880249882,0.513,0.179,1.21224972253373e-113,"0","POLK"
5.11907383108438e-118,2.59161024197647,0.27,0.049,1.8736322129152e-113,"0","SFXN5"
9.63091145013243e-118,1.12857027497092,0.86,0.534,3.52500989986297e-113,"0","ARIH1"
1.30797174139946e-117,2.13671989936562,0.331,0.076,4.78730737069615e-113,"0","IL1RAP"
1.81998614123284e-117,1.8726562891351,0.384,0.103,6.66133127552632e-113,"0","SUSD1"
